,Unnamed: 0,movieId,title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,key,year
2614,2614,3499,Misery (1990),Drama|Horror|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Misery,1990.0
2615,2615,3500,Mr. Saturday Night (1992),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Mr. Saturday Night,1992.0
2616,2616,3501,Murphy's Romance (1985),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Murphy's Romance,1985.0
2617,2617,3502,My Life (1993),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,My Life,1993.0
2618,2618,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,Solaris (Solyaris),1972.0
2619,2619,3504,Network (1976),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Network,1976.0
2620,2620,3505,No Way Out (1987),Drama|Mystery|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,No Way Out,1987.0
2621,2621,3506,North Dallas Forty (1979),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,North Dallas Forty,1979.0
2622,2622,3507,"Odd Couple, The (1968)",Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Odd Couple,1968.0
2623,2623,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,The Outlaw Josey Wales,1976.0
2624,2624,3510,Frequency (2000),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Frequency,2000.0
2625,2625,3511,Ready to Rumble (2000),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Ready to Rumble,2000.0
2626,2626,3512,Return to Me (2000),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Return to Me,2000.0
2627,2627,3513,Rules of Engagement (2000),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Rules of Engagement,2000.0
2628,2628,3514,Joe Gould's Secret (2000),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Joe Gould's Secret,2000.0
2629,2629,3515,Me Myself I (2000),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Me Myself I,2000.0
2630,2630,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,"Bell, Book and Candle",1958.0
2631,2631,3519,Force 10 from Navarone (1978),Action|Drama|War,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Force 10 from Navarone,1978.0
2632,2632,3521,Mystery Train (1989),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Mystery Train,1989.0
2633,2633,3524,Arthur (1981),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Arthur,1981.0
2634,2634,3525,Bachelor Party (1984),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bachelor Party,1984.0
2635,2635,3526,Parenthood (1989),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Parenthood,1989.0
2636,2636,3527,Predator (1987),Action|Sci-Fi|Thriller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Predator,1987.0
2637,2637,3528,"Prince of Tides, The (1991)",Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,The Prince of Tides,1991.0
2638,2638,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,The Postman Always Rings Twice,1981.0
2639,2639,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,All the Vermeers in New York,1990.0
2640,2640,3534,28 Days (2000),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,28 Days,2000.0
2641,2641,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,American Psycho,2000.0
2642,2642,3536,Keeping the Faith (2000),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Keeping the Faith,2000.0
2643,2643,3537,Where the Money Is (2000),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Where the Money Is,2000.0
2644,2644,3538,East is East (1999),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,East is East,1999.0
2645,2645,3539,"Filth and the Fury, The (2000)",Documentary,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,The Filth and the Fury,2000.0
2646,2646,3543,Diner (1982),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Diner,1982.0
2647,2647,3544,Shakes the Clown (1992),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Shakes the Clown,1992.0
2648,2648,3545,Cabaret (1972),Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Cabaret,1972.0
2649,2649,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,What Ever Happened to Baby Jane?,1962.0
2650,2650,3548,Auntie Mame (1958),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Auntie Mame,1958.0
2651,2651,3549,Guys and Dolls (1955),Comedy|Musical|Romance,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Guys and Dolls,1955.0
2652,2652,3550,The Hunger (1983),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,The Hunger,1983.0
2653,2653,3551,Marathon Man (1976),Crime|Drama|Thriller,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,Marathon Man,1976.0
2654,2654,3552,Caddyshack (1980),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Caddyshack,1980.0
2655,2655,3553,Gossip (2000),Drama|Thriller,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Gossip,2000.0
2656,2656,3554,Love and Basketball (2000),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Love and Basketball,2000.0
2657,2657,3555,U-571 (2000),Action|Thriller|War,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,U-571,2000.0
2658,2658,3556,"Virgin Suicides, The (1999)",Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,The Virgin Suicides,1999.0
2659,2659,3557,Jennifer 8 (1992),Mystery|Thriller,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Jennifer 8,1992.0
2660,2660,3559,Limelight (1952),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Limelight,1952.0
2661,2661,3563,"Crow: Salvation, The (2000)",Action|Horror,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,The Crow: Salvation,2000.0
2662,2662,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,The Flintstones in Viva Rock Vegas,2000.0
2663,2663,3565,Where the Heart Is (2000),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Where the Heart Is,2000.0
2664,2664,3566,"Big Kahuna, The (2000)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,The Big Kahuna,2000.0
2665,2665,3567,Bossa Nova (2000),Comedy|Drama|Romance,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Bossa Nova,2000.0
2666,2666,3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Smiling Fish and Goat on Fire,1999.0
2667,2667,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,"Idiots, The (Idioterne)",1998.0
2668,2668,3571,Time Code (2000),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Time Code,2000.0
2669,2669,3572,Carnosaur (1993),Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Carnosaur,1993.0
2670,2670,3573,Carnosaur 2 (1995),Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Carnosaur 2,1995.0
2671,2671,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Carnosaur 3: Primal Species,1996.0
2672,2672,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,The Hidden,1987.0
2673,2673,3577,Two Moon Junction (1988),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Two Moon Junction,1988.0
2674,2674,3578,Gladiator (2000),Action|Adventure|Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Gladiator,2000.0
2675,2675,3580,Up at the Villa (2000),Drama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Up at the Villa,2000.0
2676,2676,3581,Human Traffic (1999),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Human Traffic,1999.0
2677,2677,3584,Breathless (1983),Action|Drama|Romance|Thriller,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,Breathless,1983.0
2678,2678,3586,The Idolmaker (1980),Drama|Romance,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,The Idolmaker,1980.0
2679,2679,3587,Inferno (1980),Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Inferno,1980.0
2680,2680,3590,"Lords of Flatbush, The (1974)",Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,The Lords of Flatbush,1974.0
2681,2681,3591,Mr. Mom (1983),Comedy|Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Mr. Mom,1983.0
2682,2682,3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Time Masters (Maîtres du temps, Les)",1982.0
2683,2683,3593,Battlefield Earth (2000),Action|Sci-Fi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Battlefield Earth,2000.0
2684,2684,3594,Center Stage (2000),Drama|Musical,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Center Stage,2000.0
2685,2685,3596,Screwed (2000),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Screwed,2000.0
2686,2686,3597,Whipped (2000),Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Whipped,2000.0
